policy_id,sub_sector,region,policy_year,premium_usd,had_claim,n_claims,total_loss,bi_loss,log_revenue,cyber_control_score,vendor_control_pressure,prior_incident_score,limit_mm,retention_mm,predicted_claim_probability,expected_claim_frequency,expected_claim_severity,pure_premium,technical_premium_template,premium_gap,indicated_to_current_ratio,actual_loss_ratio
POL-2021360,National Bank,Northeast,2023,106083990,0,0.0,0.0,0.0,10.320410106054641,0.8729999999999999,8.108108108108107,0.0,25,0.197,0.05,0.04997,2383132.31,119075.06,264611.24,-105819378.76,0.00249,0.0
POL-2021361,Credit Union,Northeast,2024,162659,0,0.0,0.0,0.0,5.11739483066779,0.82775,32.57142857142857,0.0,5,0.028,0.07,0.06995,381038.42,26654.43,59232.07,-103426.93,0.36415,0.0
POL-2021362,Community Bank,National,2024,266208,0,0.0,0.0,0.0,4.763028270603671,0.894,75.60975609756098,0.0,25,0.519,0.08,0.07995,531477.2,42489.07,94420.16,-171787.84,0.35469,0.0
POL-2021363,Insurance Carrier,Southeast,2020,1138362,0,0.0,0.0,0.0,6.77376663897882,0.7207500000000001,17.333333333333332,0.6931471805599453,10,0.306,0.12,0.11992,2073262.26,248621.18,552491.52,-585870.48,0.48534,0.0
POL-2021364,Community Bank,National,2024,799832,1,1.0,151126.0,92917.0,4.987025428457122,0.81025,9.142857142857142,0.0,100,1.062,0.71,0.70951,1564848.61,1110282.04,2467293.43,1667461.43,3.08476,0.18895
POL-2021365,Fintech-Payments,Southwest,2022,533399,0,0.0,0.0,0.0,4.920710586568268,0.86475,15.277777777777777,0.0,25,0.997,0.04,0.03997,1064782.4,42562.14,94582.54,-438816.46,0.17732,0.0
POL-2021366,Broker-Dealer,National,2022,1825039,0,0.0,0.0,0.0,7.008866780350549,0.596,74.0,0.0,10,0.285,0.2,0.19986,2618329.95,523307.56,1162905.69,-662133.31,0.63719,0.0
POL-2021367,Fintech-Payments,Midwest,2023,2147889,1,1.0,158274.0,80761.0,5.8027224225111045,0.5854999999999999,11.578947368421051,0.0,50,1.989,0.26,0.25982,3490623.54,906940.93,2015424.28,-132464.72,0.93833,0.07369
POL-2021368,Regional Bank,National,2023,506166,0,0.0,0.0,0.0,5.6832395734248715,0.5807500000000001,23.2,0.0,15,0.125,0.11,0.10992,3351709.03,368435.64,818745.87,312579.87,1.61754,0.0
POL-2021369,Regional Bank,National,2024,4568059,0,0.0,0.0,0.0,6.478970365552356,0.788,7.0,0.0,100,1.578,0.05,0.04997,2954632.18,147630.49,328067.76,-4239991.24,0.07182,0.0
POL-2021370,Fintech-Lending,Northeast,2022,99847,0,0.0,0.0,0.0,4.767289035464526,0.93,7.551020408163266,0.6931471805599453,2,0.049,0.09,0.08994,1155138.68,103891.32,230869.61,131022.61,2.31223,0.0
POL-2021371,Asset Manager,Southwest,2020,1114878,0,0.0,0.0,0.0,7.491199194450119,0.7215,11.35135135135135,0.0,2,0.086,0.08,0.07995,287835.31,23011.06,51135.7,-1063742.3,0.04587,0.0
POL-2021372,Regional Bank,Southwest,2023,639675,0,0.0,0.0,0.0,6.3281153392157865,0.617,22.0,0.0,5,0.102,0.01,0.00999,406666.72,4063.88,9030.85,-630644.15,0.01412,0.0
POL-2021373,Custodian Bank,Midwest,2021,22638675,0,0.0,0.0,0.0,8.96406892076995,0.638,16.857142857142858,0.0,25,1.121,0.04,0.03997,2554787.25,102121.54,226936.76,-22411738.24,0.01002,0.0
POL-2021374,Community Bank,West,2020,22104,0,0.0,0.0,0.0,3.871201010907891,0.76075,10.0,1.0986122886681098,2,0.025,0.07,0.06995,291930.81,20421.17,45380.38,23276.38,2.05304,0.0
POL-2021375,Broker-Dealer,Midwest,2023,496809,0,0.0,0.0,0.0,6.170656210893009,0.91325,12.291666666666668,0.6931471805599453,5,0.152,0.06,0.05996,10598337.28,635464.99,1412144.42,915335.42,2.84243,0.0
POL-2021376,Community Bank,West,2020,84377,0,0.0,0.0,0.0,4.455509411433685,0.84475,7.647058823529412,1.0986122886681098,5,0.195,0.03,0.02998,1470845.12,44095.15,97989.23,13612.23,1.16133,0.0
POL-2021377,Regional Bank,West,2020,167248,0,0.0,0.0,0.0,6.040254711277414,0.9025000000000002,15.609756097560977,0.6931471805599453,1,0.036,0.05,0.04997,3196239.36,159702.58,354894.63,187646.63,2.12197,0.0
POL-2021378,Community Bank,West,2020,16261,0,0.0,0.0,0.0,3.977810745966149,0.625,15.6,0.6931471805599453,1,0.041,0.1,0.09993,349166.79,34892.78,77539.51,61278.51,4.76843,0.0
POL-2021379,Asset Manager,National,2021,1075939,0,0.0,0.0,0.0,6.686110603791663,0.835,3.5294117647058827,0.6931471805599453,10,0.137,0.03,0.02998,12752812.02,382322.5,849605.55,-226333.45,0.78964,0.0
POL-2021380,Asset Manager,Southwest,2022,1156339,0,0.0,0.0,0.0,6.976441436770584,0.615,2.1875,0.6931471805599453,5,0.058,0.12,0.11992,4196303.18,503211.72,1118248.26,-38090.74,0.96706,0.0
POL-2021381,Regional Bank,West,2022,1631600,0,0.0,0.0,0.0,7.105047546705913,0.721,18.979591836734695,0.0,10,0.264,0.14,0.1399,688524.15,96327.4,214060.9,-1417539.1,0.1312,0.0
POL-2021382,Broker-Dealer,Southwest,2021,2666098,0,0.0,0.0,0.0,6.177321513636175,0.6882500000000001,20.357142857142854,0.0,50,1.637,0.06,0.05996,3385338.04,202981.25,451069.45,-2215028.55,0.16919,0.0
POL-2021383,Broker-Dealer,West,2021,403896,0,0.0,0.0,0.0,6.462561328644976,0.268,14.0,0.0,2,0.075,0.14,0.1399,517482.56,72397.97,160884.38,-243011.62,0.39833,0.0
POL-2021384,Fintech-Payments,Midwest,2022,1801039,0,0.0,0.0,0.0,5.71042701737487,0.7655,12.571428571428571,0.0,50,1.131,0.04,0.03997,3192067.58,127595.31,283545.13,-1517493.87,0.15743,0.0
POL-2021385,Regional Bank,Northeast,2023,1743493,0,0.0,0.0,0.0,5.589493328254074,0.45075000000000004,17.333333333333332,0.0,100,1.711,0.27,0.26982,276310.59,74552.79,165672.88,-1577820.12,0.09502,0.0
POL-2021386,Broker-Dealer,Southwest,2024,2428166,0,0.0,0.0,0.0,5.846438775057725,0.82675,11.38888888888889,0.6931471805599453,100,3.7,0.04,0.03997,10367101.19,414400.21,920889.36,-1507276.64,0.37925,0.0
POL-2021387,Insurance Carrier,Southeast,2024,3325410,1,1.0,31244.0,0.0,8.123913538171875,0.8630000000000001,49.21052631578947,0.0,5,0.246,0.73,0.7295,1129833.97,824214.26,1831587.25,-1493822.75,0.55079,0.0094
POL-2021388,Insurance Carrier,National,2023,11131156,0,0.0,0.0,0.0,7.553391476871031,0.6747500000000001,2.1052631578947367,0.0,100,3.929,0.05,0.04997,20413638.07,1019983.28,2266629.52,-8864526.48,0.20363,0.0
POL-2021389,Regional Bank,Southeast,2020,754413,0,0.0,0.0,0.0,7.7356518600936965,0.63175,4.848484848484848,0.6931471805599453,1,0.025,0.27,0.26982,613748.11,165598.57,367996.81,-386416.19,0.48779,0.0
POL-2021390,Regional Bank,Southwest,2024,3729707,0,0.0,0.0,0.0,6.687607236647726,0.88275,55.55555555555556,0.0,50,1.021,0.03,0.02998,745969.12,22363.76,49697.24,-3680009.76,0.01332,0.0
POL-2021391,Hedge Fund,West,2021,117270,0,0.0,0.0,0.0,4.917788743729904,0.8615,1.8421052631578947,0.0,2,0.1,0.11,0.10992,505106.78,55523.72,123386.03,6116.03,1.05215,0.0
POL-2021392,Fintech-Lending,Northeast,2021,2621824,0,0.0,0.0,0.0,5.737861788309064,0.7965000000000001,4.2105263157894735,0.0,100,2.797,0.04,0.03997,1515363.99,60573.07,134606.82,-2487217.18,0.05134,0.0
POL-2021393,National Bank,West,2021,132966554,0,0.0,0.0,0.0,9.927443308348359,0.8575,8.25,0.0,100,2.245,0.1,0.09993,1313457.32,131255.83,291679.62,-132674874.38,0.00219,0.0
POL-2021394,Asset Manager,Southeast,2024,5178583,0,0.0,0.0,0.0,6.273254293854925,0.8670000000000001,4.5,0.0,250,3.962,0.03,0.02998,15320060.81,459287.24,1020638.32,-4157944.68,0.19709,0.0
POL-2021395,Regional Bank,Midwest,2021,1178497,0,0.0,0.0,0.0,6.990992877552193,0.673,17.666666666666668,0.0,5,0.165,0.2,0.19986,10819094.77,2162337.9,4805195.33,3626698.33,4.07739,0.0
POL-2021396,Investment Bank,West,2021,4530473,0,0.0,0.0,0.0,8.033334015880062,0.77025,24.814814814814813,0.0,5,0.064,0.1,0.09993,2666575.09,266474.99,592166.65,-3938306.35,0.13071,0.0
POL-2021397,Broker-Dealer,National,2022,18589995,0,0.0,0.0,0.0,6.738626315974166,0.8055,21.5625,0.0,500,16.644,0.06,0.05996,9069813.47,543816.33,1208480.74,-17381514.26,0.06501,0.0
POL-2021398,Regional Bank,Southwest,2024,595178,0,0.0,0.0,0.0,5.950902935351859,0.6670000000000001,19.565217391304344,1.0986122886681098,10,0.403,0.02,0.01999,807485.33,16138.65,35863.67,-559314.33,0.06026,0.0
POL-2021399,Broker-Dealer,Midwest,2023,1299177,0,0.0,0.0,0.0,6.170865175474273,0.44,2.5925925925925926,0.6931471805599453,25,0.95,0.03,0.02998,2622833.64,78631.15,174735.89,-1124441.11,0.1345,0.0
POL-2021400,Hedge Fund,Northeast,2023,256669,0,0.0,0.0,0.0,6.213407377845673,0.4085,7.1875,0.0,1,0.025,0.12,0.11992,677567.72,81252.47,180561.05,-76107.95,0.70348,0.0
POL-2021401,Regional Bank,Northeast,2021,119365,0,0.0,0.0,0.0,5.701446414858653,0.6665000000000001,8.68421052631579,0.6931471805599453,1,0.032,0.26,0.25982,1394877.1,362419.81,805377.36,686012.36,6.74718,0.0
POL-2021402,Fintech-Lending,West,2020,338225,0,0.0,0.0,0.0,4.7808027546312495,0.7237499999999999,6.31578947368421,0.0,15,0.259,0.04,0.03997,1466884.1,58635.2,130300.45,-207924.55,0.38525,0.0
POL-2021403,Fintech-Lending,Northeast,2023,424995,0,0.0,0.0,0.0,5.5801071132949795,0.7212500000000002,6.222222222222222,0.0,5,0.124,0.05,0.04997,1138199.17,56871.01,126380.01,-298614.99,0.29737,0.0
POL-2021404,Community Bank,Northeast,2020,94995,1,1.0,253625.0,55284.0,4.152613470346076,0.6100000000000001,20.384615384615383,0.0,15,0.588,0.18,0.17988,178290.44,32070.31,71267.36,-23727.64,0.75022,2.66988
POL-2021405,National Bank,National,2024,418795906,0,0.0,0.0,0.0,10.255119300915164,0.5862499999999999,61.03448275862069,0.0,250,9.559,0.08,0.07995,2214011.27,176999.67,393332.6,-418402573.4,0.00094,0.0
POL-2021406,Fintech-Lending,Southeast,2020,289291,1,1.0,99486.0,74653.0,4.875197323201151,0.5110000000000001,39.166666666666664,0.0,10,0.487,0.68,0.67953,258949.59,175965.2,391033.77,101742.77,1.3517,0.3439
POL-2021407,Hedge Fund,Midwest,2021,1261070,0,0.0,0.0,0.0,6.132312855695361,0.66625,6.666666666666667,0.6931471805599453,15,0.151,0.25,0.24983,671302.9,167710.85,372690.79,-888379.21,0.29554,0.0
POL-2021408,Hedge Fund,Midwest,2024,582723,0,0.0,0.0,0.0,5.305789381386738,0.5747500000000001,7.4074074074074066,0.0,15,0.423,0.06,0.05996,226345.02,13571.41,30158.68,-552564.32,0.05175,0.0
POL-2021409,Credit Union,Northeast,2022,107118,0,0.0,0.0,0.0,5.401776074916267,0.5700000000000001,18.75,0.6931471805599453,2,0.093,0.04,0.03997,128529.45,5137.66,11417.02,-95700.98,0.10658,0.0
POL-2021410,Broker-Dealer,National,2023,1209786,0,0.0,0.0,0.0,5.845571346927579,0.6020000000000001,9.696969696969695,0.0,25,0.592,0.06,0.05996,3941799.07,236346.06,525213.47,-684572.53,0.43414,0.0
POL-2021411,Credit Union,National,2024,59326,0,0.0,0.0,0.0,3.770459441106359,0.7257500000000001,3.6734693877551026,0.6931471805599453,10,0.275,0.03,0.02998,931042.61,27912.16,62027.02,2701.02,1.04553,0.0
POL-2021412,Asset Manager,Southeast,2023,494821,0,0.0,0.0,0.0,5.911338502628697,0.77175,14.545454545454545,0.0,10,0.332,0.08,0.07995,1122113.57,89707.64,199350.32,-295470.68,0.40287,0.0
POL-2021413,Fintech-Lending,Southwest,2022,870733,1,1.0,11501.0,1179.0,5.093136515607999,0.6984999999999999,51.142857142857146,0.0,50,0.426,0.78,0.77947,619205.87,482650.0,1072555.55,201822.55,1.23178,0.01321
POL-2021414,Investment Bank,Midwest,2020,6144799,0,0.0,0.0,0.0,8.439793654154734,0.7575000000000001,6.744186046511628,0.0,5,0.212,0.07,0.06995,1776091.93,124241.34,276091.86,-5868707.14,0.04493,0.0
POL-2021415,Community Bank,Southwest,2024,91155,0,0.0,0.0,0.0,5.539300835990577,0.662,15.238095238095237,0.0,1,0.034,0.09,0.08994,220725.6,19851.71,44114.91,-47040.09,0.48395,0.0
POL-2021416,National Bank,National,2022,909978859,1,1.0,2670901.0,734888.0,11.247868177569421,0.6380000000000001,14.23076923076923,0.6931471805599453,250,4.046,0.76,0.75948,6483065.68,4923757.48,10941683.29,-899037175.71,0.01202,0.00294
POL-2021417,Asset Manager,West,2020,322142,0,0.0,0.0,0.0,6.590301048196686,0.7917500000000001,6.176470588235294,0.0,1,0.025,0.08,0.07995,1795494.29,143541.23,318980.51,-3161.49,0.99019,0.0
POL-2021418,Asset Manager,Midwest,2021,251140,0,0.0,0.0,0.0,6.467543434544138,0.7225,10.74074074074074,0.0,1,0.041,0.1,0.09993,1642747.21,164162.28,364805.07,113665.07,1.4526,0.0
POL-2021419,Regional Bank,National,2021,413464,0,0.0,0.0,0.0,6.105239561366827,0.61175,7.666666666666667,0.0,5,0.036,0.09,0.08994,1134108.69,101999.92,226666.49,-186797.51,0.54821,0.0
POL-2021420,Regional Bank,National,2023,474746,0,0.0,0.0,0.0,6.64911407531477,0.59175,14.285714285714285,0.0,2,0.084,0.14,0.1399,2997297.37,419334.42,931854.26,457108.26,1.96285,0.0
POL-2021421,Asset Manager,Southeast,2022,740921,0,0.0,0.0,0.0,6.171074096398463,0.7240000000000001,18.57142857142857,0.0,10,0.407,0.04,0.03997,4566733.98,182544.33,405654.06,-335266.94,0.5475,0.0
POL-2021422,Credit Union,Southeast,2024,299016,0,0.0,0.0,0.0,4.86599480426999,0.6905,21.11111111111111,0.0,25,1.192,0.09,0.08994,766031.58,68895.65,153101.45,-145914.55,0.51202,0.0
POL-2021423,Asset Manager,Southwest,2020,1065800,0,0.0,0.0,0.0,7.476132572586133,0.615,6.551724137931035,0.0,2,0.084,0.09,0.08994,1013780.26,91177.77,202617.27,-863182.73,0.19011,0.0
POL-2021424,Credit Union,Southeast,2022,64311,0,0.0,0.0,0.0,4.42484663185681,0.844,6.842105263157895,0.0,5,0.076,0.02,0.01999,1073639.98,21458.1,47684.67,-16626.33,0.74147,0.0
POL-2021425,Fintech-Payments,Midwest,2023,1043328,1,1.0,37931193.0,510255.0,5.805436128382701,0.7859999999999999,7.586206896551724,0.0,15,0.181,0.67,0.66954,6831534.98,4573995.56,10164434.58,9121106.58,9.74232,36.35596
POL-2021426,Community Bank,National,2022,113263,0,0.0,0.0,0.0,4.478472532942134,0.82975,17.058823529411764,0.0,10,0.425,0.18,0.17988,961650.78,172978.66,384397.03,271134.03,3.39384,0.0
POL-2021427,Regional Bank,Southwest,2021,728694,0,0.0,0.0,0.0,6.300969264070235,0.8457500000000001,32.30769230769231,0.6931471805599453,10,0.179,0.14,0.1399,1132263.5,158408.39,352018.65,-376675.35,0.48308,0.0
POL-2021428,Community Bank,Midwest,2020,228573,0,0.0,0.0,0.0,4.6443908991413725,0.8712500000000002,1.5384615384615385,0.0,25,1.229,0.02,0.01999,833227.01,16653.13,37006.96,-191566.04,0.1619,0.0
POL-2021429,Community Bank,Midwest,2023,717471,0,0.0,0.0,0.0,4.763028270603671,0.7760000000000001,9.285714285714285,0.0,100,4.685,0.04,0.03997,2432885.51,97248.81,216108.47,-501362.53,0.30121,0.0
POL-2021430,Regional Bank,Midwest,2020,2214904,1,1.0,1025299.0,163218.0,6.330077348228306,0.7652500000000001,62.49999999999999,0.0,50,2.028,0.7,0.69952,1530544.82,1070648.05,2379217.89,164313.89,1.07419,0.46291
POL-2021431,Regional Bank,West,2023,331239,1,2.0,1676725.0,884369.0,5.887769310769217,0.7615,21.379310344827587,0.0,5,0.165,0.65,0.64956,690182.81,448311.76,996248.36,665009.36,3.00764,5.06198
POL-2021432,Insurance Carrier,Southwest,2020,5695699,1,1.0,145688.0,43083.0,7.933223233612244,0.51825,28.235294117647054,0.0,15,0.641,0.2,0.19986,952568.68,190383.34,423074.08,-5272624.92,0.07428,0.02558
POL-2021433,Regional Bank,Midwest,2021,175751,1,2.0,1989978.0,982593.0,6.049261645834199,0.7185000000000001,55.8974358974359,0.6931471805599453,1,0.025,0.34,0.33977,709859.88,241187.16,535971.48,360220.48,3.04961,11.32271
POL-2021434,Asset Manager,West,2024,1232694,0,0.0,0.0,0.0,7.262418200159916,0.8957499999999999,7.021276595744682,0.0,5,0.146,0.07,0.06995,768389.67,53750.46,119445.47,-1113248.53,0.0969,0.0
POL-2021435,Regional Bank,West,2022,547290,1,1.0,508075.0,117684.0,7.36827659283838,0.7497500000000001,10.75,1.0986122886681098,1,0.025,0.66,0.65955,1305190.12,860835.87,1912968.59,1365678.59,3.49535,0.92835
POL-2021436,Asset Manager,Southeast,2020,465260,1,1.0,489403.0,41239.0,6.807603397031696,0.7215,5.6,0.6931471805599453,2,0.066,0.19,0.18987,7657223.3,1453876.62,3230836.93,2765576.93,6.94415,1.05189
POL-2021437,Broker-Dealer,National,2023,2660227,0,0.0,0.0,0.0,6.857829470212411,0.7480000000000001,9.032258064516128,0.0,25,0.668,0.08,0.07995,6752649.57,539842.21,1199649.36,-1460577.64,0.45096,0.0
POL-2021438,Hedge Fund,West,2021,383681,0,0.0,0.0,0.0,5.413430173648541,0.5665,34.61538461538461,0.0,10,0.43,0.06,0.05996,502493.83,30128.99,66953.32,-316727.68,0.1745,0.0
POL-2021439,National Bank,West,2021,186238522,0,0.0,0.0,0.0,9.99464366157797,0.4945,31.818181818181817,0.0,100,3.752,0.07,0.06995,3257747.56,227886.24,506413.87,-185732108.13,0.00272,0.0
POL-2021440,Insurance Carrier,Northeast,2022,47588009,0,0.0,0.0,0.0,9.072456664612796,0.9687500000000001,3.6734693877551026,1.0986122886681098,100,3.405,0.18,0.17988,3655099.04,657467.51,1461038.9,-46126970.1,0.0307,0.0
POL-2021441,Credit Union,Northeast,2024,68813,0,0.0,0.0,0.0,4.850466541943434,0.6677500000000001,2.6666666666666665,0.0,2,0.025,0.08,0.07995,251841.17,20133.5,44741.12,-24071.88,0.65018,0.0
POL-2021442,Community Bank,West,2024,67765,0,0.0,0.0,0.0,4.239886867512759,0.9727500000000001,6.666666666666667,0.0,5,0.029,0.08,0.07995,976379.6,78056.9,173459.79,105694.79,2.55973,0.0
POL-2021443,Broker-Dealer,Southeast,2024,3234690,0,0.0,0.0,0.0,7.409015297878427,0.744,6.8,0.0,10,0.232,0.1,0.09993,7551470.14,754630.14,1676955.88,-1557734.12,0.51843,0.0
POL-2021444,National Bank,Southwest,2022,36809505,0,0.0,0.0,0.0,9.058260879092977,0.7235,12.558139534883722,0.6931471805599453,50,1.852,0.09,0.08994,2590382.9,232974.89,517721.98,-36291783.02,0.01406,0.0
POL-2021445,Fintech-Lending,Northeast,2021,113504,0,0.0,0.0,0.0,4.954417614098027,0.6960000000000001,4.285714285714286,0.0,2,0.03,0.12,0.11992,1052028.17,126156.97,280348.83,166844.83,2.46995,0.0
POL-2021446,Community Bank,Northeast,2020,95581,0,0.0,0.0,0.0,4.513054897080286,0.8290000000000001,1.1428571428571428,0.0,5,0.242,0.02,0.01999,433302.65,8660.12,19244.71,-76336.29,0.20134,0.0
POL-2021447,Investment Bank,Northeast,2022,6924737,0,0.0,0.0,0.0,8.448378875415878,0.80925,1.6129032258064515,0.6931471805599453,5,0.229,0.06,0.05996,3374408.81,202325.95,449613.22,-6475123.78,0.06493,0.0
POL-2021448,Credit Union,National,2021,17783,0,0.0,0.0,0.0,2.33214389523559,0.4175,38.333333333333336,0.6931471805599453,15,0.095,0.24,0.23984,893188.29,214218.47,476041.03,458258.03,26.76944,0.0
POL-2021449,Community Bank,Midwest,2020,19524,0,0.0,0.0,0.0,3.775057150354989,0.6795,2.8205128205128207,0.6931471805599453,2,0.025,0.13,0.12991,1352972.45,175766.03,390591.18,371067.18,20.00569,0.0
POL-2021450,Community Bank,Southwest,2020,44665,0,0.0,0.0,0.0,3.835141961092188,0.67275,9.375,0.0,5,0.063,0.1,0.09993,1839682.84,183842.36,408538.59,363873.59,9.14673,0.0
POL-2021451,Hedge Fund,National,2020,4823213,0,0.0,0.0,0.0,6.37723702187041,0.772,9.655172413793103,0.0,100,2.305,0.06,0.05996,900027.45,53964.69,119921.52,-4703291.48,0.02486,0.0
POL-2021452,Broker-Dealer,Northeast,2021,748062,0,0.0,0.0,0.0,6.502340169624015,0.801,1.081081081081081,1.0986122886681098,5,0.147,0.05,0.04997,40937840.79,2045491.02,4545535.6,3797473.6,6.07642,0.0
POL-2021453,Credit Union,Northeast,2023,170314,0,0.0,0.0,0.0,4.183575695950044,0.7572500000000001,5.666666666666667,0.0,25,0.871,0.04,0.03997,466353.04,18641.35,41425.23,-128888.77,0.24323,0.0
POL-2021454,Fintech-Payments,National,2024,2738699,0,0.0,0.0,0.0,6.859614903654202,0.8170000000000001,21.25,0.6931471805599453,15,0.247,0.07,0.06995,4413464.05,308731.02,686068.94,-2052630.06,0.25051,0.0
POL-2021455,Broker-Dealer,Midwest,2023,1985778,0,0.0,0.0,0.0,7.397009912819985,0.378,54.54545454545454,0.0,5,0.247,0.33,0.32977,1629980.24,537525.31,1194500.69,-791277.31,0.60153,0.0
POL-2021456,Asset Manager,Southeast,2024,15681548,0,0.0,0.0,0.0,7.815731541252207,0.44725000000000004,12.857142857142856,0.0,100,4.403,0.33,0.32977,5967507.81,1967929.68,4373177.07,-11308370.93,0.27887,0.0
POL-2021457,Asset Manager,National,2024,3478794,0,0.0,0.0,0.0,6.882232321751051,0.68,47.77777777777777,0.0,50,0.907,0.04,0.03997,1334406.85,53339.74,118532.76,-3360261.24,0.03407,0.0
POL-2021458,Fintech-Lending,National,2021,5934759,0,0.0,0.0,0.0,6.138374792422603,0.8917500000000002,11.0,0.0,250,2.88,0.1,0.09993,2578257.69,257649.3,572553.99,-5362205.01,0.09647,0.0
POL-2021459,Regional Bank,Northeast,2024,2099874,0,0.0,0.0,0.0,7.100934345776873,0.88475,7.173913043478262,0.0,10,0.148,0.06,0.05996,4055629.71,243171.23,540380.5,-1559493.5,0.25734,0.0
POL-2021460,Community Bank,West,2022,35321,0,0.0,0.0,0.0,3.756538102587751,0.66325,14.166666666666668,0.6931471805599453,5,0.026,0.08,0.07995,1518373.16,121386.71,269748.25,234427.25,7.63705,0.0
POL-2021461,Hedge Fund,Southwest,2023,4034376,0,0.0,0.0,0.0,5.547128664610824,0.63525,2.058823529411765,1.0986122886681098,250,3.608,0.1,0.09993,566186.55,56579.9,125733.11,-3908642.89,0.03117,0.0
POL-2021462,Community Bank,Northeast,2020,82382,0,0.0,0.0,0.0,4.973971309724664,0.8297500000000001,3.8461538461538463,0.0,2,0.041,0.11,0.10992,490253.49,53890.97,119757.72,37375.72,1.45369,0.0
POL-2021463,Fintech-Payments,Northeast,2024,1685644,0,0.0,0.0,0.0,5.096201182425903,0.8845000000000002,0.9302325581395349,0.0,100,2.598,0.11,0.10992,1086988.83,119486.93,265526.51,-1420117.49,0.15752,0.0
POL-2021464,Community Bank,Southwest,2020,110590,0,0.0,0.0,0.0,4.454347296253507,0.6727500000000001,21.5,0.0,10,0.056,0.06,0.05996,723927.75,43405.94,96457.63,-14132.37,0.87221,0.0
POL-2021465,Community Bank,National,2022,64849,0,0.0,0.0,0.0,4.220977213155467,0.7020000000000001,15.26315789473684,0.0,5,0.212,0.07,0.06995,1364128.02,95423.6,212052.45,147203.45,3.26994,0.0
POL-2021466,Regional Bank,Southwest,2022,2150215,0,0.0,0.0,0.0,7.520938915401698,0.7645000000000001,5.0,0.6931471805599453,5,0.219,0.12,0.11992,1783567.77,213881.64,475292.53,-1674922.47,0.22104,0.0
POL-2021467,Hedge Fund,Southwest,2022,4055272,0,0.0,0.0,0.0,5.139321635057579,0.6795000000000001,11.0,0.0,500,9.752,0.33,0.32977,341502.78,112618.78,250263.96,-3805008.04,0.06171,0.0
POL-2021468,Regional Bank,West,2020,895640,0,0.0,0.0,0.0,6.282640508814019,0.85075,12.682926829268293,0.6931471805599453,15,0.18,0.08,0.07995,998743.36,79844.78,177432.85,-718207.15,0.19811,0.0
POL-2021469,Insurance Carrier,National,2023,2465469,0,0.0,0.0,0.0,7.642140367558327,0.68475,12.941176470588236,0.0,5,0.244,0.27,0.26982,2261491.43,610184.75,1355966.11,-1109502.89,0.54998,0.0
POL-2021470,Regional Bank,Midwest,2024,929787,0,0.0,0.0,0.0,6.403905268952571,0.78775,17.647058823529413,0.6931471805599453,10,0.476,0.04,0.03997,3428647.97,137052.05,304560.11,-625226.89,0.32756,0.0
